STORAGE_GEN_TPS_1,STORAGE_GEN_TPS_2,ChargeStorage
Battery_Utility_4h,9002,3.0
Battery_Utility_4h,9003,0.0
Battery_Utility_4h,9004,3.0
Battery_Utility_4h,9005,3.0
Battery_Utility_4h,9006,3.0
Battery_Utility_4h,9007,0.0
Battery_Utility_4h,9008,0.0
Battery_Utility_4h,9009,0.0
Battery_Utility_4h,9010,0.0
Battery_Utility_4h,9011,0.0
Battery_Utility_4h,9012,2.1176470588235294
Battery_Utility_4h,9013,0.0
Battery_Utility_4h,9014,3.0
Battery_Utility_4h,9015,3.0
Battery_Utility_4h,9016,3.0
Battery_Utility_4h,9017,3.0
Battery_Utility_4h,9018,0.0
Battery_Utility_4h,9019,0.0
Battery_Utility_4h,9020,0.0
Battery_Utility_4h,9021,0.0
Battery_Utility_4h,9022,0.0
Battery_Utility_4h,9023,0.0
Battery_Utility_4h,9024,0.0
Battery_Utility_4h,9025,0.0
Battery_Utility_4h,9026,0.0
Battery_Utility_4h,9027,0.0
Battery_Utility_4h,9028,0.0
Battery_Utility_4h,9029,0.0
Battery_Utility_4h,9030,0.0
Battery_Utility_4h,9031,0.0
Battery_Utility_4h,9032,0.0
Battery_Utility_4h,9033,0.0
Battery_Utility_4h,9034,2.1176470588235294
Battery_Utility_4h,9035,0.0
Battery_Utility_4h,9036,0.0
Battery_Utility_4h,9037,3.0
Battery_Utility_4h,9038,3.0
Battery_Utility_4h,9039,0.0
Battery_Utility_4h,9040,0.0
Battery_Utility_4h,9041,3.0
Battery_Utility_4h,9042,3.0
Battery_Utility_4h,9043,0.0
Battery_Utility_4h,9044,0.0
Battery_Utility_4h,9045,0.0
Battery_Utility_4h,9046,0.0
Battery_Utility_4h,9047,0.0
Battery_Utility_4h,9048,0.0
Battery_Utility_4h,9049,0.0
Battery_Utility_4h,9050,0.0
Battery_Utility_4h,9051,0.0
Battery_Utility_4h,9052,0.0
Battery_Utility_4h,9053,0.0
Battery_Utility_4h,9054,0.0
Battery_Utility_4h,9055,0.0
Battery_Utility_4h,9056,0.0
Battery_Utility_4h,9057,0.0
Battery_Utility_4h,9058,0.0
Battery_Utility_4h,9059,0.0
Battery_Utility_4h,9060,0.0
Battery_Utility_4h,9061,3.0
Battery_Utility_4h,9062,0.0
Battery_Utility_4h,9063,3.0
Battery_Utility_4h,9064,3.0
Battery_Utility_4h,9065,3.0
Battery_Utility_4h,9066,3.0
Battery_Utility_4h,9067,0.0
Battery_Utility_4h,9068,0.0
Battery_Utility_4h,9069,0.0
Battery_Utility_4h,9070,0.0
Battery_Utility_4h,9071,0.0
Battery_Utility_4h,9072,0.0
Battery_Utility_4h,9073,0.0
Battery_Utility_4h,9074,0.0
Battery_Utility_4h,9075,2.0078529411764783
Battery_Utility_4h,9076,0.0
Battery_Utility_4h,9077,1.8744999999999976
Battery_Utility_4h,9078,0.0
Battery_Utility_4h,9079,0.0
Battery_Utility_4h,9080,0.0
Battery_Utility_4h,9081,0.0
Battery_Utility_4h,9082,3.0
Battery_Utility_4h,9083,0.0
Battery_Utility_4h,9084,0.0
Battery_Utility_4h,9085,2.117647058823529
Battery_Utility_4h,9086,3.0
Battery_Utility_4h,9087,0.0
Battery_Utility_4h,9088,3.0
Battery_Utility_4h,9089,3.0
Battery_Utility_4h,9090,0.0
Battery_Utility_4h,9091,0.0
Battery_Utility_4h,9092,0.0
Battery_Utility_4h,9093,0.0
Battery_Utility_4h,9094,0.0
Battery_Utility_4h,9095,0.0
Battery_Utility_4h,9096,0.0
Battery_Utility_4h,9097,3.0
Battery_Utility_4h,9098,0.0
Battery_Utility_4h,9099,0.0
Battery_Utility_4h,9100,0.0
Battery_Utility_4h,9101,0.0
Battery_Utility_4h,9102,0.0
Battery_Utility_4h,9103,0.0
Battery_Utility_4h,9104,3.0
Battery_Utility_4h,9105,0.0
Battery_Utility_4h,9106,0.0
Battery_Utility_4h,9107,0.0
Battery_Utility_4h,9108,0.0
Battery_Utility_4h,9109,0.0
Battery_Utility_4h,9110,2.117647058823529
Battery_Utility_4h,9111,0.0
Battery_Utility_4h,9112,0.0
Battery_Utility_4h,9113,0.0
Battery_Utility_4h,9114,3.0
Battery_Utility_4h,9115,3.0
Battery_Utility_4h,9116,0.0
Battery_Utility_4h,9117,0.0
Battery_Utility_4h,9118,0.0
Battery_Utility_4h,9119,0.0
Battery_Utility_4h,9120,0.0
Battery_Utility_4h,9121,0.0
Battery_Utility_4h,9122,0.0
Battery_Utility_4h,9123,0.0
Battery_Utility_4h,9124,0.0
Battery_Utility_4h,9125,0.0
Battery_Utility_4h,9126,0.0
Battery_Utility_4h,9127,0.0
Battery_Utility_4h,9128,0.0
Battery_Utility_4h,9129,3.0
Battery_Utility_4h,9130,0.0
Battery_Utility_4h,9131,0.0
Battery_Utility_4h,9132,0.0
Battery_Utility_4h,9133,0.0
Battery_Utility_4h,9134,3.0
Battery_Utility_4h,9135,3.0
Battery_Utility_4h,9136,0.0
Battery_Utility_4h,9137,3.0
Battery_Utility_4h,9138,2.117647058823529
Battery_Utility_4h,9139,0.0
Battery_Utility_4h,9140,0.0
Battery_Utility_4h,9141,0.0
Battery_Utility_4h,9142,0.0
Battery_Utility_4h,9143,0.0
Battery_Utility_4h,9144,0.0
Battery_Utility_4h,9145,0.0
Battery_Utility_4h,9146,0.0
Battery_Utility_4h,9147,0.0
Battery_Utility_4h,9148,0.0
Battery_Utility_4h,9149,0.0
Battery_Utility_4h,9150,0.0
Battery_Utility_4h,9151,0.0
Battery_Utility_4h,9152,0.0
Battery_Utility_4h,9153,0.0
Battery_Utility_4h,9154,0.0
Battery_Utility_4h,9155,0.0
Battery_Utility_4h,9156,3.0
Battery_Utility_4h,9157,2.117647058823529
Battery_Utility_4h,9158,0.0
Battery_Utility_4h,9159,0.0
Battery_Utility_4h,9160,3.0
Battery_Utility_4h,9161,3.0
Battery_Utility_4h,9162,3.0
Battery_Utility_4h,9163,0.0
Battery_Utility_4h,9164,0.0
Battery_Utility_4h,9165,0.0
Battery_Utility_4h,9166,0.0
Battery_Utility_4h,9167,0.0
Battery_Utility_4h,9168,0.0
Battery_Utility_4h,9169,0.0
Battery_Utility_4h,9170,0.0
Battery_Utility_4h,9171,0.0
Battery_Utility_4h,9172,0.0
Battery_Utility_4h,9173,0.0
Battery_Utility_4h,9174,0.0
Battery_Utility_4h,9175,0.0
Battery_Utility_4h,9176,0.0
Battery_Utility_4h,9177,0.0
Battery_Utility_4h,9178,3.0
Battery_Utility_4h,9179,2.1176470588235294
Battery_Utility_4h,9180,0.0
Battery_Utility_4h,9181,0.0
Battery_Utility_4h,9182,3.0
Battery_Utility_4h,9183,3.0
Battery_Utility_4h,9184,0.0
Battery_Utility_4h,9185,3.0
Battery_Utility_4h,9186,3.0
Battery_Utility_4h,9187,0.0
Battery_Utility_4h,9188,0.0
Battery_Utility_4h,9189,0.0
Battery_Utility_4h,9190,0.0
Battery_Utility_4h,9191,0.0
Battery_Utility_4h,9192,0.0
Battery_Utility_4h,9193,0.0
Battery_Utility_4h,9194,0.0
Battery_Utility_4h,9195,0.0
Battery_Utility_4h,9196,0.0
Battery_Utility_4h,9197,0.0
Battery_Utility_4h,9198,0.0
Battery_Utility_4h,9199,0.0
Battery_Utility_4h,9200,0.0
Battery_Utility_4h,9201,0.0
Battery_Utility_4h,9202,3.0
Battery_Utility_4h,9203,3.0
Battery_Utility_4h,9204,0.0
Battery_Utility_4h,9205,0.0
Battery_Utility_4h,9206,0.0
Battery_Utility_4h,9207,0.0
Battery_Utility_4h,9208,3.0
Battery_Utility_4h,9209,3.0
Battery_Utility_4h,9210,3.0
Battery_Utility_4h,9211,0.0
Battery_Utility_4h,9212,0.0
Battery_Utility_4h,9213,0.0
Battery_Utility_4h,9214,0.0
Battery_Utility_4h,9215,0.0
Battery_Utility_4h,9216,0.0
Battery_Utility_4h,9217,0.0
Battery_Utility_4h,9218,0.0
Battery_Utility_4h,9219,0.0
Battery_Utility_4h,9220,0.0
Battery_Utility_4h,9221,0.0
Battery_Utility_4h,9222,0.0
Battery_Utility_4h,9223,0.0
Battery_Utility_4h,9224,0.0
Battery_Utility_4h,9225,0.0
Battery_Utility_4h,9226,0.0
Battery_Utility_4h,9227,3.0
Battery_Utility_4h,9228,0.0
Battery_Utility_4h,9229,0.0
Battery_Utility_4h,9230,3.0
Battery_Utility_4h,9231,2.117647058823529
Battery_Utility_4h,9232,3.0
Battery_Utility_4h,9233,3.0
Battery_Utility_4h,9234,3.0
Battery_Utility_4h,9235,0.0
Battery_Utility_4h,9236,0.0
Battery_Utility_4h,9237,0.0
Battery_Utility_4h,9238,0.0
Battery_Utility_4h,9239,0.0
Battery_Utility_4h,9240,0.0
Battery_Utility_4h,9241,0.0
Battery_Utility_4h,9242,0.0
Battery_Utility_4h,9243,0.0
Battery_Utility_4h,9244,0.0
Battery_Utility_4h,9245,0.0
Battery_Utility_4h,9246,0.0
Battery_Utility_4h,9247,0.0
Battery_Utility_4h,9248,0.0
Battery_Utility_4h,9249,0.0
Battery_Utility_4h,9250,0.0
Battery_Utility_4h,9251,1.4145000000000065
Battery_Utility_4h,9252,0.0
Battery_Utility_4h,9253,2.1176470588235294
Battery_Utility_4h,9254,3.0
Battery_Utility_4h,9255,3.0
Battery_Utility_4h,9256,3.0
Battery_Utility_4h,9257,3.0
Battery_Utility_4h,9258,0.0
Battery_Utility_4h,9259,0.0
Battery_Utility_4h,9260,0.0
Battery_Utility_4h,9261,0.0
Battery_Utility_4h,9262,0.0
Battery_Utility_4h,9263,0.0
Battery_Utility_4h,9264,0.0
Battery_Utility_4h,9265,0.0
Battery_Utility_4h,9266,0.0
Battery_Utility_4h,9267,0.0
Battery_Utility_4h,9268,0.0
Battery_Utility_4h,9269,0.0
Battery_Utility_4h,9270,0.0
Battery_Utility_4h,9271,0.0
Battery_Utility_4h,9272,0.0
Battery_Utility_4h,9273,0.0
Battery_Utility_4h,9274,0.0
Battery_Utility_4h,9275,0.0
Battery_Utility_4h,9276,0.0
Battery_Utility_4h,9277,0.0
Battery_Utility_4h,9278,3.0
Battery_Utility_4h,9279,3.0
Battery_Utility_4h,9280,2.117647058823529
Battery_Utility_4h,9281,3.0
Battery_Utility_4h,9282,3.0
Battery_Utility_4h,9283,0.0
Battery_Utility_4h,9284,0.0
Battery_Utility_4h,9285,0.0
Battery_Utility_4h,9286,0.0
Battery_Utility_4h,9287,0.0
Battery_Utility_4h,9288,0.0
Battery_Utility_4h,9289,0.0
Battery_Utility_4h,9290,0.0
Battery_Utility_4h,9291,0.0
Battery_Utility_4h,9292,0.0
Battery_Utility_4h,9293,0.0
Battery_Utility_4h,9294,0.0
Battery_Utility_4h,9295,0.0
Battery_Utility_4h,9296,3.0
Battery_Utility_4h,9297,0.0
Battery_Utility_4h,9298,0.0
Battery_Utility_4h,9299,3.0
Battery_Utility_4h,9300,3.0
Battery_Utility_4h,9301,3.0
Battery_Utility_4h,9302,3.0
Battery_Utility_4h,9303,0.0
Battery_Utility_4h,9304,3.0
Battery_Utility_4h,9305,2.528500000000007
Battery_Utility_4h,9306,0.0
Battery_Utility_4h,9307,0.0
Battery_Utility_4h,9308,0.0
Battery_Utility_4h,9309,0.0
Battery_Utility_4h,9310,0.0
Battery_Utility_4h,9311,0.0
Battery_Utility_4h,9312,0.0
Battery_Utility_4h,9313,0.0
Battery_Utility_4h,9314,0.0
Battery_Utility_4h,9315,0.0
Battery_Utility_4h,9316,0.0
Battery_Utility_4h,9317,0.0
Battery_Utility_4h,9318,0.0
Battery_Utility_4h,9319,0.0
Battery_Utility_4h,9320,0.0
Battery_Utility_4h,9321,0.0
Battery_Utility_4h,9322,0.0
Battery_Utility_4h,9323,0.0
Battery_Utility_4h,9324,1.2140000000000009
Battery_Utility_4h,9325,3.0
Battery_Utility_4h,9326,3.0
Battery_Utility_4h,9327,3.0
Battery_Utility_4h,9328,3.0
Battery_Utility_4h,9329,0.0
Battery_Utility_4h,9330,0.9036470588235286
Battery_Utility_4h,9331,0.0
Battery_Utility_4h,9332,0.0
Battery_Utility_4h,9333,0.0
Battery_Utility_4h,9334,0.0
Battery_Utility_4h,9335,0.0
Battery_Utility_4h,9336,0.0
Battery_Utility_4h,9337,0.0
Battery_Utility_4h,9338,0.0
Battery_Utility_4h,9339,0.0
Battery_Utility_4h,9340,0.0
Battery_Utility_4h,9341,0.0
Battery_Utility_4h,9342,0.0
Battery_Utility_4h,9343,0.0
Battery_Utility_4h,9344,0.0
Battery_Utility_4h,9345,0.0
Battery_Utility_4h,9346,0.0
Battery_Utility_4h,9347,0.0
Battery_Utility_4h,9348,3.0
Battery_Utility_4h,9349,2.117647058823529
Battery_Utility_4h,9350,0.0
Battery_Utility_4h,9351,3.0
Battery_Utility_4h,9352,0.0
Battery_Utility_4h,9353,3.0
Battery_Utility_4h,9354,3.0
Battery_Utility_4h,9355,0.0
Battery_Utility_4h,9356,0.0
Battery_Utility_4h,9357,0.0
Battery_Utility_4h,9358,0.0
Battery_Utility_4h,9359,0.0
Battery_Utility_4h,9360,0.0
Battery_Utility_4h,9361,0.0
Battery_Utility_4h,9362,0.0
Battery_Utility_4h,9363,0.0
Battery_Utility_4h,9364,0.0
Battery_Utility_4h,9365,0.0
Battery_Utility_4h,9366,0.0
Battery_Utility_4h,9367,0.0
Battery_Utility_4h,9368,0.0
Battery_Utility_4h,9369,0.0
Battery_Utility_4h,9370,0.0
Battery_Utility_4h,9371,0.0
Battery_Utility_4h,9372,0.0
Battery_Utility_4h,9373,0.0
Battery_Utility_4h,9374,3.0
Battery_Utility_4h,9375,3.0
Battery_Utility_4h,9376,3.0
Battery_Utility_4h,9377,2.451499999999995
Battery_Utility_4h,9378,0.0
Battery_Utility_4h,9379,0.0
Battery_Utility_4h,9380,0.0
Battery_Utility_4h,9381,0.0
Battery_Utility_4h,9382,0.0
Battery_Utility_4h,9383,0.0
Battery_Utility_4h,9384,0.0
Battery_Utility_4h,9385,0.0
Battery_Utility_4h,9386,0.0
Battery_Utility_4h,9387,0.0
Battery_Utility_4h,9388,0.0
Battery_Utility_4h,9389,0.0
Battery_Utility_4h,9390,0.0
Battery_Utility_4h,9391,0.0
Battery_Utility_4h,9392,0.0
Battery_Utility_4h,9393,0.0
Battery_Utility_4h,9394,0.0
Battery_Utility_4h,9395,0.44114705882353156
Battery_Utility_4h,9396,3.0
Battery_Utility_4h,9397,0.0
Battery_Utility_4h,9398,3.0
Battery_Utility_4h,9399,0.0
Battery_Utility_4h,9400,3.0
Battery_Utility_4h,9401,3.0
Battery_Utility_4h,9402,1.6764999999999968
Battery_Utility_4h,9403,0.0
Battery_Utility_4h,9404,0.0
Battery_Utility_4h,9405,0.0
Battery_Utility_4h,9406,0.0
Battery_Utility_4h,9407,0.0
Battery_Utility_4h,9408,0.0
Battery_Utility_4h,9409,0.0
Battery_Utility_4h,9410,0.0
Battery_Utility_4h,9411,0.0
Battery_Utility_4h,9412,0.0
Battery_Utility_4h,9413,0.0
Battery_Utility_4h,9414,0.0
Battery_Utility_4h,9415,0.0
Battery_Utility_4h,9416,0.0
Battery_Utility_4h,9417,1.7829999999999933
Battery_Utility_4h,9418,0.0
Battery_Utility_4h,9419,0.0
Battery_Utility_4h,9420,3.0
Battery_Utility_4h,9421,0.802147058823528
Battery_Utility_4h,9422,3.0
Battery_Utility_4h,9423,3.0
Battery_Utility_4h,9424,3.0
Battery_Utility_4h,9425,1.3155000000000014
Battery_Utility_4h,9426,0.0
Battery_Utility_4h,9427,0.0
Battery_Utility_4h,9428,0.0
Battery_Utility_4h,9429,0.0
Battery_Utility_4h,9430,0.0
Battery_Utility_4h,9431,0.0
Battery_Utility_4h,9432,0.0
Battery_Utility_4h,9433,0.0
Battery_Utility_4h,9434,0.0
Battery_Utility_4h,9435,0.0
Battery_Utility_4h,9436,0.0
Battery_Utility_4h,9437,0.0
Battery_Utility_4h,9438,0.0
Battery_Utility_4h,9439,0.0
Battery_Utility_4h,9440,0.0
Battery_Utility_4h,9441,0.0
Battery_Utility_4h,9442,0.0
Battery_Utility_4h,9443,0.0
Battery_Utility_4h,9444,0.0
Battery_Utility_4h,9445,0.0
Battery_Utility_4h,9446,3.0
Battery_Utility_4h,9447,3.0
Battery_Utility_4h,9448,3.0
Battery_Utility_4h,9449,0.0
Battery_Utility_4h,9450,0.0
Battery_Utility_4h,9451,0.0
Battery_Utility_4h,9452,0.0
Battery_Utility_4h,9453,0.0
Battery_Utility_4h,9454,0.0
Battery_Utility_4h,9455,0.0
Battery_Utility_4h,9456,0.0
Battery_Utility_4h,9457,0.0
Battery_Utility_4h,9458,0.0
Battery_Utility_4h,9459,0.0
Battery_Utility_4h,9460,0.0
Battery_Utility_4h,9461,0.0
Battery_Utility_4h,9462,0.0
Battery_Utility_4h,9463,0.0
Battery_Utility_4h,9464,0.0
Battery_Utility_4h,9465,0.0
Battery_Utility_4h,9466,0.0
Battery_Utility_4h,9467,0.0
Battery_Utility_4h,9468,0.0
Battery_Utility_4h,9469,3.0
Battery_Utility_4h,9470,0.951500000000002
Battery_Utility_4h,9471,3.0
Battery_Utility_4h,9472,3.0
Battery_Utility_4h,9473,2.6001470588235236
Battery_Utility_4h,9474,1.5660000000000052
Battery_Utility_4h,9475,0.0
Battery_Utility_4h,9476,0.0
Battery_Utility_4h,9477,0.0
Battery_Utility_4h,9478,0.0
Battery_Utility_4h,9479,0.0
Battery_Utility_4h,9480,0.0
Battery_Utility_4h,9481,0.0
Battery_Utility_4h,9482,0.0
Battery_Utility_4h,9483,0.0
Battery_Utility_4h,9484,0.0
Battery_Utility_4h,9485,0.0
Battery_Utility_4h,9486,0.0
Battery_Utility_4h,9487,0.0
Battery_Utility_4h,9488,0.0
Battery_Utility_4h,9489,0.0
Battery_Utility_4h,9490,0.0
Battery_Utility_4h,9491,0.0
Battery_Utility_4h,9492,3.0
Battery_Utility_4h,9493,0.0
Battery_Utility_4h,9494,2.714647058823515
Battery_Utility_4h,9495,3.0
Battery_Utility_4h,9496,3.0
Battery_Utility_4h,9497,2.403000000000015
Battery_Utility_4h,9498,0.0
Battery_Utility_4h,9499,0.0
Battery_Utility_4h,9500,0.0
Battery_Utility_4h,9501,0.0
Battery_Utility_4h,9502,0.0
Battery_Utility_4h,9503,0.0
Battery_Utility_4h,9504,0.0
Battery_Utility_4h,9505,0.0
Battery_Utility_4h,9506,0.0
Battery_Utility_4h,9507,0.0
Battery_Utility_4h,9508,0.0
Battery_Utility_4h,9509,0.0
Battery_Utility_4h,9510,0.0
Battery_Utility_4h,9511,0.0
Battery_Utility_4h,9512,0.0
Battery_Utility_4h,9513,0.0
Battery_Utility_4h,9514,0.0
Battery_Utility_4h,9515,0.0
Battery_Utility_4h,9516,0.0
Battery_Utility_4h,9517,3.0
Battery_Utility_4h,9518,3.0
Battery_Utility_4h,9519,3.0
Battery_Utility_4h,9520,2.117647058823529
Battery_Utility_4h,9521,3.0
Battery_Utility_4h,9522,0.0
Battery_Utility_4h,9523,0.0
Battery_Utility_4h,9524,0.0
Battery_Utility_4h,9525,0.0
Battery_Utility_4h,9526,0.0
Battery_Utility_4h,9527,0.0
Battery_Utility_4h,9528,0.0
Battery_Utility_4h,9529,0.0
Battery_Utility_4h,9530,0.0
Battery_Utility_4h,9531,0.0
Battery_Utility_4h,9532,0.0
Battery_Utility_4h,9533,0.0
Battery_Utility_4h,9534,0.0
Battery_Utility_4h,9535,0.0
Battery_Utility_4h,9536,0.0
Battery_Utility_4h,9537,0.0
Battery_Utility_4h,9538,0.0
Battery_Utility_4h,9539,0.0
Battery_Utility_4h,9540,1.3125000000000133
Battery_Utility_4h,9541,3.0
Battery_Utility_4h,9542,3.0
Battery_Utility_4h,9543,3.0
Battery_Utility_4h,9544,0.8051470588235166
Battery_Utility_4h,9545,3.0
Battery_Utility_4h,9546,0.0
Battery_Utility_4h,9547,0.0
Battery_Utility_4h,9548,0.0
Battery_Utility_4h,9549,0.0
Battery_Utility_4h,9550,0.0
Battery_Utility_4h,9551,0.0
Battery_Utility_4h,9552,0.0
Battery_Utility_4h,9553,0.0
Battery_Utility_4h,9554,0.0
Battery_Utility_4h,9555,0.0
Battery_Utility_4h,9556,0.0
Battery_Utility_4h,9557,0.0
Battery_Utility_4h,9558,0.0
Battery_Utility_4h,9559,0.0
Battery_Utility_4h,9560,0.8324999999999814
Battery_Utility_4h,9561,0.0
Battery_Utility_4h,9562,0.0
Battery_Utility_4h,9563,0.0
Battery_Utility_4h,9564,0.0
Battery_Utility_4h,9565,2.1176470588235294
Battery_Utility_4h,9566,0.0
Battery_Utility_4h,9567,3.0
Battery_Utility_4h,9568,3.0
Battery_Utility_4h,9569,3.0
Battery_Utility_4h,9570,3.0
Battery_Utility_4h,9571,0.0
Battery_Utility_4h,9572,0.0
Battery_Utility_4h,9573,0.0
Battery_Utility_4h,9574,0.0
Battery_Utility_4h,9575,0.0
Battery_Utility_4h,9576,0.0
Battery_Utility_4h,9577,0.0
Battery_Utility_4h,9578,0.0
Battery_Utility_4h,9579,0.7379999999999924
Battery_Utility_4h,9580,0.0
Battery_Utility_4h,9581,0.0
Battery_Utility_4h,9582,3.0
Battery_Utility_4h,9583,0.0
Battery_Utility_4h,9584,0.0
Battery_Utility_4h,9585,3.0
Battery_Utility_4h,9586,3.0
Battery_Utility_4h,9587,3.0
Battery_Utility_4h,9588,3.0
Battery_Utility_4h,9589,0.0
Battery_Utility_4h,9590,0.0
Battery_Utility_4h,9591,0.0
Battery_Utility_4h,9592,3.0
Battery_Utility_4h,9593,0.0
Battery_Utility_4h,9594,0.0
Battery_Utility_4h,9595,0.0
Battery_Utility_4h,9596,0.0
Battery_Utility_4h,9597,0.0
Battery_Utility_4h,9598,0.0
Battery_Utility_4h,9599,0.0
Battery_Utility_4h,9600,0.0
Battery_Utility_4h,9601,0.0
Battery_Utility_4h,9602,0.0
Battery_Utility_4h,9603,0.17000000000000415
Battery_Utility_4h,9604,0.0
Battery_Utility_4h,9605,3.0
Battery_Utility_4h,9606,0.0
Battery_Utility_4h,9607,0.0
Battery_Utility_4h,9608,0.0
Battery_Utility_4h,9609,0.0
Battery_Utility_4h,9610,3.0
Battery_Utility_4h,9611,0.0
Battery_Utility_4h,9612,0.0
Battery_Utility_4h,9613,0.0
Battery_Utility_4h,9614,2.117647058823529
Battery_Utility_4h,9615,3.0
Battery_Utility_4h,9616,3.0
Battery_Utility_4h,9617,3.0
Battery_Utility_4h,9618,0.0
Battery_Utility_4h,9619,0.0
Battery_Utility_4h,9620,0.0
Battery_Utility_4h,9621,0.0
Battery_Utility_4h,9622,0.0
Battery_Utility_4h,9623,0.0
Battery_Utility_4h,9624,0.0
Battery_Utility_4h,9625,0.0
Battery_Utility_4h,9626,0.0
Battery_Utility_4h,9627,0.0
Battery_Utility_4h,9628,0.0
Battery_Utility_4h,9629,3.0
Battery_Utility_4h,9630,0.0
Battery_Utility_4h,9631,0.0
Battery_Utility_4h,9632,0.0
Battery_Utility_4h,9633,1.9082352941176408
Battery_Utility_4h,9634,0.0
Battery_Utility_4h,9635,0.0
Battery_Utility_4h,9636,1.0141470588235275
Battery_Utility_4h,9637,3.0
Battery_Utility_4h,9638,3.0
Battery_Utility_4h,9639,3.0
Battery_Utility_4h,9640,3.0
Battery_Utility_4h,9641,1.1035000000000041
Battery_Utility_4h,9642,0.0
Battery_Utility_4h,9643,0.0
Battery_Utility_4h,9644,0.0
Battery_Utility_4h,9645,0.0
Battery_Utility_4h,9646,0.0
Battery_Utility_4h,9647,0.0
Battery_Utility_4h,9648,0.0
Battery_Utility_4h,9649,0.0
Battery_Utility_4h,9650,0.0
Battery_Utility_4h,9651,0.0
Battery_Utility_4h,9652,0.0
Battery_Utility_4h,9653,0.0
Battery_Utility_4h,9654,0.0
Battery_Utility_4h,9655,0.0
Battery_Utility_4h,9656,0.0
Battery_Utility_4h,9657,0.0
Battery_Utility_4h,9658,0.0
Battery_Utility_4h,9659,0.0
Battery_Utility_4h,9660,2.1176470588235294
Battery_Utility_4h,9661,3.0
Battery_Utility_4h,9662,3.0
Battery_Utility_4h,9663,3.0
Battery_Utility_4h,9664,0.0
Battery_Utility_4h,9665,3.0
Battery_Utility_4h,9666,0.0
Battery_Utility_4h,9667,0.0
Battery_Utility_4h,9668,0.0
Battery_Utility_4h,9669,0.0
Battery_Utility_4h,9670,0.0
Battery_Utility_4h,9671,0.0
Battery_Utility_4h,9672,0.0
Battery_Utility_4h,9673,0.0
Battery_Utility_4h,9674,0.0
Battery_Utility_4h,9675,0.0
Battery_Utility_4h,9676,0.0
Battery_Utility_4h,9677,0.0
Battery_Utility_4h,9678,0.0
Battery_Utility_4h,9679,0.0
Battery_Utility_4h,9680,0.0
Battery_Utility_4h,9681,0.0
Battery_Utility_4h,9682,0.0
Battery_Utility_4h,9683,3.0
Battery_Utility_4h,9684,0.0
Battery_Utility_4h,9685,2.117647058823529
Battery_Utility_4h,9686,3.0
Battery_Utility_4h,9687,3.0
Battery_Utility_4h,9688,3.0
Battery_Utility_4h,9689,0.0
Battery_Utility_4h,9690,0.0
Battery_Utility_4h,9691,0.0
Battery_Utility_4h,9692,0.0
Battery_Utility_4h,9693,0.0
Battery_Utility_4h,9694,0.0
Battery_Utility_4h,9695,0.0
Battery_Utility_4h,9696,0.0
Battery_Utility_4h,9697,0.27838235294118496
Battery_Utility_4h,9698,3.0
Battery_Utility_4h,9699,3.0
Battery_Utility_4h,9700,0.0
Battery_Utility_4h,9701,2.083500000000001
Battery_Utility_4h,9702,0.0
Battery_Utility_4h,9703,0.0
Battery_Utility_4h,9704,0.503999999999996
Battery_Utility_4h,9705,0.0
Battery_Utility_4h,9706,0.0
Battery_Utility_4h,9707,0.0
Battery_Utility_4h,9708,2.0965000000000016
Battery_Utility_4h,9709,3.0
Battery_Utility_4h,9710,3.0
Battery_Utility_4h,9711,3.0
Battery_Utility_4h,9712,3.0
Battery_Utility_4h,9713,0.021147058823528297
Battery_Utility_4h,9714,0.0
Battery_Utility_4h,9715,0.0
Battery_Utility_4h,9716,0.0
Battery_Utility_4h,9717,0.0
Battery_Utility_4h,9718,0.0
Battery_Utility_4h,9719,0.0
Battery_Utility_4h,9720,0.0
Battery_Utility_4h,9721,0.0
Battery_Utility_4h,9722,0.0
Battery_Utility_4h,9723,0.0
Battery_Utility_4h,9724,0.0
Battery_Utility_4h,9725,3.0
Battery_Utility_4h,9726,0.5517647058823512
Battery_Utility_4h,9727,0.0
Battery_Utility_4h,9728,0.0
Battery_Utility_4h,9729,0.0
Battery_Utility_4h,9730,0.0
Battery_Utility_4h,9731,0.0
Battery_Utility_4h,9732,2.1176470588235294
Battery_Utility_4h,9733,3.0
Battery_Utility_4h,9734,3.0
Battery_Utility_4h,9735,3.0
Battery_Utility_4h,9736,3.0
Battery_Utility_4h,9737,3.0
Battery_Utility_4h,9738,0.0
Battery_Utility_4h,9739,0.0
Battery_Utility_4h,9740,0.0
Battery_Utility_4h,9741,0.0
Battery_Utility_4h,9742,0.0
Battery_Utility_4h,9743,0.0
Battery_Utility_4h,9744,0.0
Battery_Utility_4h,9745,0.0
Battery_Utility_4h,9746,0.0
Battery_Utility_4h,9747,0.0
Battery_Utility_4h,9748,0.0
Battery_Utility_4h,9749,0.6747058823529448
Battery_Utility_4h,9750,0.0
Battery_Utility_4h,9751,0.0
Battery_Utility_4h,9752,0.0
Battery_Utility_4h,9753,0.0
Battery_Utility_4h,9754,0.0
Battery_Utility_4h,9755,0.0
Battery_Utility_4h,9756,2.1176470588235294
Battery_Utility_4h,9757,3.0
Battery_Utility_4h,9758,3.0
Battery_Utility_4h,9759,3.0
Battery_Utility_4h,9760,3.0
Battery_Utility_4h,9761,0.0
Battery_Utility_4h,9762,0.0
Battery_Utility_4h,9763,0.0
