STORAGE_GEN_TPS_1,STORAGE_GEN_TPS_2,ChargeStorage
Battery_Utility_1h,5668,0.0
Battery_Utility_1h,5669,0.0
Battery_Utility_1h,5670,0.0
Battery_Utility_1h,5671,0.0
Battery_Utility_1h,5672,0.0
Battery_Utility_1h,5673,0.0
Battery_Utility_1h,5674,0.0
Battery_Utility_1h,5675,0.0
Battery_Utility_1h,5676,0.0
Battery_Utility_1h,5677,0.0
Battery_Utility_1h,5678,0.0
Battery_Utility_1h,5679,0.0
Battery_Utility_1h,5680,0.0
Battery_Utility_1h,5681,0.0
Battery_Utility_1h,5682,0.0
Battery_Utility_1h,5683,0.0
Battery_Utility_1h,5684,0.0
Battery_Utility_1h,5685,0.0
Battery_Utility_1h,5686,0.0
Battery_Utility_1h,5687,0.0
Battery_Utility_1h,5688,0.0
Battery_Utility_1h,5689,0.0
Battery_Utility_1h,5690,0.0
Battery_Utility_1h,5691,0.0
Battery_Utility_1h,5692,0.0
Battery_Utility_1h,5693,0.0
Battery_Utility_1h,5694,0.0
Battery_Utility_1h,5695,0.0
Battery_Utility_1h,5696,0.0
Battery_Utility_1h,5697,0.0
Battery_Utility_1h,5698,0.0
Battery_Utility_1h,5699,0.0
Battery_Utility_1h,5700,0.0
Battery_Utility_1h,5701,0.0
Battery_Utility_1h,5702,0.0
Battery_Utility_1h,5703,0.0
Battery_Utility_1h,5704,0.0
Battery_Utility_1h,5705,0.0
Battery_Utility_1h,5706,0.0
Battery_Utility_1h,5707,0.0
Battery_Utility_1h,5708,0.0
Battery_Utility_1h,5709,0.0
Battery_Utility_1h,5710,0.0
Battery_Utility_1h,5711,0.0
Battery_Utility_1h,5712,0.0
Battery_Utility_1h,5713,0.0
Battery_Utility_1h,5714,0.0
Battery_Utility_1h,5715,0.0
Battery_Utility_1h,5716,0.0
Battery_Utility_1h,5717,0.0
Battery_Utility_1h,5718,0.0
Battery_Utility_1h,5719,0.0
Battery_Utility_1h,5720,0.0
Battery_Utility_1h,5721,0.0
Battery_Utility_1h,5722,0.0
Battery_Utility_1h,5723,0.0
Battery_Utility_1h,5724,0.0
Battery_Utility_1h,5725,0.0
Battery_Utility_1h,5726,0.0
Battery_Utility_1h,5727,0.0
Battery_Utility_1h,5728,0.0
Battery_Utility_1h,5729,0.0
Battery_Utility_1h,5730,0.0
Battery_Utility_1h,5731,0.0
Battery_Utility_1h,5732,0.0
Battery_Utility_1h,5733,0.0
Battery_Utility_1h,5734,0.0
Battery_Utility_1h,5735,0.0
Battery_Utility_1h,5736,0.0
Battery_Utility_1h,5737,0.0
Battery_Utility_1h,5738,0.0
Battery_Utility_1h,5739,0.0
Battery_Utility_1h,5740,0.0
Battery_Utility_1h,5741,0.0
Battery_Utility_1h,5742,0.0
Battery_Utility_1h,5743,0.0
Battery_Utility_1h,5744,0.0
Battery_Utility_1h,5745,0.0
Battery_Utility_1h,5746,0.0
Battery_Utility_1h,5747,0.0
Battery_Utility_1h,5748,0.0
Battery_Utility_1h,5749,0.0
Battery_Utility_1h,5750,0.0
Battery_Utility_1h,5751,0.0
Battery_Utility_1h,5752,0.0
Battery_Utility_1h,5753,0.0
Battery_Utility_1h,5754,0.0
Battery_Utility_1h,5755,0.0
Battery_Utility_1h,5756,0.0
Battery_Utility_1h,5757,0.0
Battery_Utility_1h,5758,0.0
Battery_Utility_1h,5759,0.0
Battery_Utility_1h,5760,0.0
Battery_Utility_1h,5761,0.0
Battery_Utility_1h,5762,0.0
Battery_Utility_1h,5763,0.0
Battery_Utility_1h,5764,0.0
Battery_Utility_1h,5765,0.0
Battery_Utility_1h,5766,0.0
Battery_Utility_1h,5767,0.0
Battery_Utility_1h,5768,0.0
Battery_Utility_1h,5769,0.0
Battery_Utility_1h,5770,0.0
Battery_Utility_1h,5771,0.0
Battery_Utility_1h,5772,0.0
Battery_Utility_1h,5773,0.0
Battery_Utility_1h,5774,0.0
Battery_Utility_1h,5775,0.0
Battery_Utility_1h,5776,0.0
Battery_Utility_1h,5777,0.0
Battery_Utility_1h,5778,0.0
Battery_Utility_1h,5779,0.0
Battery_Utility_1h,5780,0.0
Battery_Utility_1h,5781,0.0
Battery_Utility_1h,5782,0.0
Battery_Utility_1h,5783,0.0
Battery_Utility_1h,5784,0.0
Battery_Utility_1h,5785,0.0
Battery_Utility_1h,5786,0.0
Battery_Utility_1h,5787,0.0
Battery_Utility_1h,5788,0.0
Battery_Utility_1h,5789,0.0
Battery_Utility_1h,5790,0.0
Battery_Utility_1h,5791,0.0
Battery_Utility_1h,5792,0.0
Battery_Utility_1h,5793,0.0
Battery_Utility_1h,5794,0.0
Battery_Utility_1h,5795,0.0
Battery_Utility_1h,5796,0.0
Battery_Utility_1h,5797,0.0
Battery_Utility_1h,5798,0.0
Battery_Utility_1h,5799,0.0
Battery_Utility_1h,5800,0.0
Battery_Utility_1h,5801,0.0
Battery_Utility_1h,5802,0.0
Battery_Utility_1h,5803,0.0
Battery_Utility_1h,5804,0.0
Battery_Utility_1h,5805,0.0
Battery_Utility_1h,5806,0.0
Battery_Utility_1h,5807,0.0
Battery_Utility_1h,5808,0.0
Battery_Utility_1h,5809,0.0
Battery_Utility_1h,5810,0.0
Battery_Utility_1h,5811,0.0
Battery_Utility_1h,5812,0.0
Battery_Utility_1h,5813,0.0
Battery_Utility_1h,5814,0.0
Battery_Utility_1h,5815,0.0
Battery_Utility_1h,5816,0.0
Battery_Utility_1h,5817,0.0
Battery_Utility_1h,5818,0.0
Battery_Utility_1h,5819,0.0
Battery_Utility_1h,5820,0.0
Battery_Utility_1h,5821,0.0
Battery_Utility_1h,5822,0.0
Battery_Utility_1h,5823,0.0
Battery_Utility_1h,5824,0.0
Battery_Utility_1h,5825,0.0
Battery_Utility_1h,5826,0.0
Battery_Utility_1h,5827,0.0
Battery_Utility_1h,5828,0.0
Battery_Utility_1h,5829,0.0
Battery_Utility_1h,5830,0.0
Battery_Utility_1h,5831,0.0
Battery_Utility_1h,5832,0.0
Battery_Utility_1h,5833,0.0
Battery_Utility_1h,5834,0.0
Battery_Utility_1h,5835,0.0
Battery_Utility_1h,5836,0.0
Battery_Utility_1h,5837,0.0
Battery_Utility_1h,5838,0.0
Battery_Utility_1h,5839,0.0
Battery_Utility_1h,5840,0.0
Battery_Utility_1h,5841,0.0
Battery_Utility_1h,5842,0.0
Battery_Utility_1h,5843,0.0
Battery_Utility_1h,5844,0.0
Battery_Utility_1h,5845,0.0
Battery_Utility_1h,5846,0.0
Battery_Utility_1h,5847,0.0
Battery_Utility_1h,5848,0.0
Battery_Utility_1h,5849,0.0
Battery_Utility_1h,5850,0.0
Battery_Utility_1h,5851,0.0
Battery_Utility_1h,5852,0.0
Battery_Utility_1h,5853,0.0
Battery_Utility_1h,5854,0.0
Battery_Utility_1h,5855,0.0
Battery_Utility_1h,5856,0.0
Battery_Utility_1h,5857,0.0
Battery_Utility_1h,5858,0.0
Battery_Utility_1h,5859,0.0
Battery_Utility_1h,5860,0.0
Battery_Utility_1h,5861,0.0
Battery_Utility_1h,5862,0.0
Battery_Utility_1h,5863,0.0
Battery_Utility_1h,5864,0.0
Battery_Utility_1h,5865,0.0
Battery_Utility_1h,5866,0.0
Battery_Utility_1h,5867,0.0
Battery_Utility_1h,5868,0.0
Battery_Utility_1h,5869,0.0
Battery_Utility_1h,5870,0.0
Battery_Utility_1h,5871,0.0
Battery_Utility_1h,5872,0.0
Battery_Utility_1h,5873,0.0
Battery_Utility_1h,5874,0.0
Battery_Utility_1h,5875,0.0
Battery_Utility_1h,5876,0.0
Battery_Utility_1h,5877,0.0
Battery_Utility_1h,5878,0.0
Battery_Utility_1h,5879,0.0
Battery_Utility_1h,5880,0.0
Battery_Utility_1h,5881,0.0
Battery_Utility_1h,5882,0.0
Battery_Utility_1h,5883,0.0
Battery_Utility_1h,5884,0.0
Battery_Utility_1h,5885,0.0
Battery_Utility_1h,5886,0.0
Battery_Utility_1h,5887,0.0
Battery_Utility_1h,5888,0.0
Battery_Utility_1h,5889,0.0
Battery_Utility_1h,5890,0.0
Battery_Utility_1h,5891,0.0
Battery_Utility_1h,5892,0.0
Battery_Utility_1h,5893,0.0
Battery_Utility_1h,5894,0.0
Battery_Utility_1h,5895,0.0
Battery_Utility_1h,5896,0.0
Battery_Utility_1h,5897,0.0
Battery_Utility_1h,5898,0.0
Battery_Utility_1h,5899,0.0
Battery_Utility_1h,5900,0.0
Battery_Utility_1h,5901,0.0
Battery_Utility_1h,5902,0.0
Battery_Utility_1h,5903,0.0
Battery_Utility_1h,5904,0.0
Battery_Utility_1h,5905,0.0
Battery_Utility_1h,5906,0.0
Battery_Utility_1h,5907,0.0
Battery_Utility_1h,5908,0.0
Battery_Utility_1h,5909,0.0
Battery_Utility_1h,5910,0.0
Battery_Utility_1h,5911,0.0
Battery_Utility_1h,5912,0.0
Battery_Utility_1h,5913,0.0
Battery_Utility_1h,5914,0.0
Battery_Utility_1h,5915,0.0
Battery_Utility_1h,5916,0.0
Battery_Utility_1h,5917,0.0
Battery_Utility_1h,5918,0.0
Battery_Utility_1h,5919,0.0
Battery_Utility_1h,5920,0.0
Battery_Utility_1h,5921,0.0
Battery_Utility_1h,5922,0.0
Battery_Utility_1h,5923,0.0
Battery_Utility_1h,5924,0.0
Battery_Utility_1h,5925,0.0
Battery_Utility_1h,5926,0.0
Battery_Utility_1h,5927,0.0
Battery_Utility_1h,5928,0.0
Battery_Utility_1h,5929,0.0
Battery_Utility_1h,5930,0.0
Battery_Utility_1h,5931,0.0
Battery_Utility_1h,5932,0.0
Battery_Utility_1h,5933,0.0
Battery_Utility_1h,5934,0.0
Battery_Utility_1h,5935,0.0
Battery_Utility_1h,5936,0.0
Battery_Utility_1h,5937,0.0
Battery_Utility_1h,5938,0.0
Battery_Utility_1h,5939,0.0
Battery_Utility_1h,5940,0.0
Battery_Utility_1h,5941,0.0
Battery_Utility_1h,5942,0.0
Battery_Utility_1h,5943,0.0
Battery_Utility_1h,5944,0.0
Battery_Utility_1h,5945,0.0
Battery_Utility_1h,5946,0.0
Battery_Utility_1h,5947,0.0
Battery_Utility_1h,5948,0.0
Battery_Utility_1h,5949,0.0
Battery_Utility_1h,5950,0.0
Battery_Utility_1h,5951,0.0
Battery_Utility_1h,5952,0.0
Battery_Utility_1h,5953,0.0
Battery_Utility_1h,5954,0.0
Battery_Utility_1h,5955,0.0
Battery_Utility_1h,5956,0.0
Battery_Utility_1h,5957,0.0
Battery_Utility_1h,5958,0.0
Battery_Utility_1h,5959,0.0
Battery_Utility_1h,5960,0.0
Battery_Utility_1h,5961,0.0
Battery_Utility_1h,5962,0.0
Battery_Utility_1h,5963,0.0
Battery_Utility_1h,5964,0.0
Battery_Utility_1h,5965,0.0
Battery_Utility_1h,5966,0.0
Battery_Utility_1h,5967,0.0
Battery_Utility_1h,5968,0.0
Battery_Utility_1h,5969,0.0
Battery_Utility_1h,5970,0.0
Battery_Utility_1h,5971,0.0
Battery_Utility_1h,5972,0.0
Battery_Utility_1h,5973,0.0
Battery_Utility_1h,5974,0.0
Battery_Utility_1h,5975,0.0
Battery_Utility_1h,5976,0.0
Battery_Utility_1h,5977,0.0
Battery_Utility_1h,5978,0.0
Battery_Utility_1h,5979,0.0
Battery_Utility_1h,5980,0.0
Battery_Utility_1h,5981,0.0
Battery_Utility_1h,5982,0.0
Battery_Utility_1h,5983,0.0
Battery_Utility_1h,5984,0.0
Battery_Utility_1h,5985,0.0
Battery_Utility_1h,5986,0.0
Battery_Utility_1h,5987,0.0
Battery_Utility_1h,5988,0.0
Battery_Utility_1h,5989,0.0
Battery_Utility_1h,5990,0.0
Battery_Utility_1h,5991,0.0
Battery_Utility_1h,5992,0.0
Battery_Utility_1h,5993,0.0
Battery_Utility_1h,5994,0.0
Battery_Utility_1h,5995,0.0
Battery_Utility_1h,5996,0.0
Battery_Utility_1h,5997,0.0
Battery_Utility_1h,5998,0.0
Battery_Utility_1h,5999,0.0
Battery_Utility_1h,6000,0.0
Battery_Utility_1h,6001,0.0
Battery_Utility_1h,6002,0.0
Battery_Utility_1h,6003,0.0
Battery_Utility_1h,6004,0.0
Battery_Utility_1h,6005,0.0
Battery_Utility_1h,6006,0.0
Battery_Utility_1h,6007,0.0
Battery_Utility_1h,6008,0.0
Battery_Utility_1h,6009,0.0
Battery_Utility_1h,6010,0.0
Battery_Utility_1h,6011,0.0
Battery_Utility_1h,6012,0.0
Battery_Utility_1h,6013,0.0
Battery_Utility_1h,6014,0.0
Battery_Utility_1h,6015,0.0
Battery_Utility_1h,6016,0.0
Battery_Utility_1h,6017,0.0
Battery_Utility_1h,6018,0.0
Battery_Utility_1h,6019,0.0
Battery_Utility_1h,6020,0.0
Battery_Utility_1h,6021,0.0
Battery_Utility_1h,6022,0.0
Battery_Utility_1h,6023,0.0
Battery_Utility_1h,6024,0.0
Battery_Utility_1h,6025,0.0
Battery_Utility_1h,6026,0.0
Battery_Utility_1h,6027,0.0
Battery_Utility_1h,6028,0.0
Battery_Utility_1h,6029,0.0
Battery_Utility_1h,6030,0.0
Battery_Utility_1h,6031,0.0
Battery_Utility_1h,6032,0.0
Battery_Utility_1h,6033,0.0
Battery_Utility_1h,6034,0.0
Battery_Utility_1h,6035,0.0
Battery_Utility_1h,6036,0.0
Battery_Utility_1h,6037,0.0
Battery_Utility_1h,6038,0.0
Battery_Utility_1h,6039,0.0
Battery_Utility_1h,6040,0.0
Battery_Utility_1h,6041,0.0
Battery_Utility_1h,6042,0.0
Battery_Utility_1h,6043,0.0
Battery_Utility_1h,6044,0.0
Battery_Utility_1h,6045,0.0
Battery_Utility_1h,6046,0.0
Battery_Utility_1h,6047,0.0
Battery_Utility_1h,6048,0.0
Battery_Utility_1h,6049,0.0
Battery_Utility_1h,6050,0.0
Battery_Utility_1h,6051,0.0
Battery_Utility_1h,6052,0.0
Battery_Utility_1h,6053,0.0
Battery_Utility_1h,6054,0.0
Battery_Utility_1h,6055,0.0
Battery_Utility_1h,6056,0.0
Battery_Utility_1h,6057,0.0
Battery_Utility_1h,6058,0.0
Battery_Utility_1h,6059,0.0
Battery_Utility_1h,6060,0.0
Battery_Utility_1h,6061,0.0
Battery_Utility_1h,6062,0.0
Battery_Utility_1h,6063,0.0
Battery_Utility_1h,6064,0.0
Battery_Utility_1h,6065,0.0
Battery_Utility_1h,6066,0.0
Battery_Utility_1h,6067,0.0
Battery_Utility_1h,6068,0.0
Battery_Utility_1h,6069,0.0
Battery_Utility_1h,6070,0.0
Battery_Utility_1h,6071,0.0
Battery_Utility_1h,6072,0.0
Battery_Utility_1h,6073,0.0
Battery_Utility_1h,6074,0.0
Battery_Utility_1h,6075,0.0
Battery_Utility_1h,6076,0.0
Battery_Utility_1h,6077,0.0
Battery_Utility_1h,6078,0.0
Battery_Utility_1h,6079,0.0
Battery_Utility_1h,6080,0.0
Battery_Utility_1h,6081,0.0
Battery_Utility_1h,6082,0.0
Battery_Utility_1h,6083,0.0
Battery_Utility_1h,6084,0.0
Battery_Utility_1h,6085,0.0
Battery_Utility_1h,6086,0.0
Battery_Utility_1h,6087,0.0
Battery_Utility_1h,6088,0.0
Battery_Utility_1h,6089,0.0
Battery_Utility_1h,6090,0.0
Battery_Utility_1h,6091,0.0
Battery_Utility_1h,6092,0.0
Battery_Utility_1h,6093,0.0
Battery_Utility_1h,6094,0.0
Battery_Utility_1h,6095,0.0
Battery_Utility_1h,6096,0.0
Battery_Utility_1h,6097,0.0
Battery_Utility_1h,6098,0.0
Battery_Utility_1h,6099,0.0
Battery_Utility_1h,6100,0.0
Battery_Utility_1h,6101,0.0
Battery_Utility_1h,6102,0.0
Battery_Utility_1h,6103,0.0
Battery_Utility_1h,6104,0.0
Battery_Utility_1h,6105,0.0
Battery_Utility_1h,6106,0.0
Battery_Utility_1h,6107,0.0
Battery_Utility_1h,6108,0.0
Battery_Utility_1h,6109,0.0
Battery_Utility_1h,6110,0.0
Battery_Utility_1h,6111,0.0
Battery_Utility_1h,6112,0.0
Battery_Utility_1h,6113,0.0
Battery_Utility_1h,6114,0.0
Battery_Utility_1h,6115,0.0
Battery_Utility_1h,6116,0.0
Battery_Utility_1h,6117,0.0
Battery_Utility_1h,6118,0.0
Battery_Utility_1h,6119,0.0
Battery_Utility_1h,6120,0.0
Battery_Utility_1h,6121,0.0
Battery_Utility_1h,6122,0.0
Battery_Utility_1h,6123,0.0
Battery_Utility_1h,6124,0.0
Battery_Utility_1h,6125,0.0
Battery_Utility_1h,6126,0.0
Battery_Utility_1h,6127,0.0
Battery_Utility_1h,6128,0.0
Battery_Utility_1h,6129,0.0
Battery_Utility_1h,6130,0.0
Battery_Utility_1h,6131,0.0
Battery_Utility_1h,6132,0.0
Battery_Utility_1h,6133,0.0
Battery_Utility_1h,6134,0.0
Battery_Utility_1h,6135,0.0
Battery_Utility_1h,6136,0.0
Battery_Utility_1h,6137,0.0
Battery_Utility_1h,6138,0.0
Battery_Utility_1h,6139,0.0
Battery_Utility_1h,6140,0.0
Battery_Utility_1h,6141,0.0
Battery_Utility_1h,6142,0.0
Battery_Utility_1h,6143,0.0
Battery_Utility_1h,6144,0.0
Battery_Utility_1h,6145,0.0
Battery_Utility_1h,6146,0.0
Battery_Utility_1h,6147,0.0
Battery_Utility_1h,6148,0.0
Battery_Utility_1h,6149,0.0
Battery_Utility_1h,6150,0.0
Battery_Utility_1h,6151,0.0
Battery_Utility_1h,6152,0.0
Battery_Utility_1h,6153,0.0
Battery_Utility_1h,6154,0.0
Battery_Utility_1h,6155,0.0
Battery_Utility_1h,6156,0.0
Battery_Utility_1h,6157,0.0
Battery_Utility_1h,6158,0.0
Battery_Utility_1h,6159,0.0
Battery_Utility_1h,6160,0.0
Battery_Utility_1h,6161,0.0
Battery_Utility_1h,6162,0.0
Battery_Utility_1h,6163,0.0
Battery_Utility_1h,6164,0.0
Battery_Utility_1h,6165,0.0
Battery_Utility_1h,6166,0.0
Battery_Utility_1h,6167,0.0
Battery_Utility_1h,6168,0.0
Battery_Utility_1h,6169,0.0
Battery_Utility_1h,6170,0.0
Battery_Utility_1h,6171,0.0
Battery_Utility_1h,6172,0.0
Battery_Utility_1h,6173,0.0
Battery_Utility_1h,6174,0.0
Battery_Utility_1h,6175,0.0
Battery_Utility_1h,6176,0.0
Battery_Utility_1h,6177,0.0
Battery_Utility_1h,6178,0.0
Battery_Utility_1h,6179,0.0
Battery_Utility_1h,6180,0.0
Battery_Utility_1h,6181,0.0
Battery_Utility_1h,6182,0.0
Battery_Utility_1h,6183,0.0
Battery_Utility_1h,6184,0.0
Battery_Utility_1h,6185,0.0
Battery_Utility_1h,6186,0.0
Battery_Utility_1h,6187,0.0
Battery_Utility_1h,6188,0.0
Battery_Utility_1h,6189,0.0
Battery_Utility_1h,6190,0.0
Battery_Utility_1h,6191,0.0
Battery_Utility_1h,6192,0.0
Battery_Utility_1h,6193,0.0
Battery_Utility_1h,6194,0.0
Battery_Utility_1h,6195,0.0
Battery_Utility_1h,6196,0.0
Battery_Utility_1h,6197,0.0
Battery_Utility_1h,6198,0.0
Battery_Utility_1h,6199,0.0
Battery_Utility_1h,6200,0.0
Battery_Utility_1h,6201,0.0
Battery_Utility_1h,6202,0.0
Battery_Utility_1h,6203,0.0
Battery_Utility_1h,6204,0.0
Battery_Utility_1h,6205,0.0
Battery_Utility_1h,6206,0.0
Battery_Utility_1h,6207,0.0
Battery_Utility_1h,6208,0.0
Battery_Utility_1h,6209,0.0
Battery_Utility_1h,6210,0.0
Battery_Utility_1h,6211,0.0
Battery_Utility_1h,6212,0.0
Battery_Utility_1h,6213,0.0
Battery_Utility_1h,6214,0.0
Battery_Utility_1h,6215,0.0
Battery_Utility_1h,6216,0.0
Battery_Utility_1h,6217,0.0
Battery_Utility_1h,6218,0.0
Battery_Utility_1h,6219,0.0
Battery_Utility_1h,6220,0.0
Battery_Utility_1h,6221,0.0
Battery_Utility_1h,6222,0.0
Battery_Utility_1h,6223,0.0
Battery_Utility_1h,6224,0.0
Battery_Utility_1h,6225,0.0
Battery_Utility_1h,6226,0.0
Battery_Utility_1h,6227,0.0
Battery_Utility_1h,6228,0.0
Battery_Utility_1h,6229,0.0
Battery_Utility_1h,6230,0.0
Battery_Utility_1h,6231,0.0
Battery_Utility_1h,6232,0.0
Battery_Utility_1h,6233,0.0
Battery_Utility_1h,6234,0.0
Battery_Utility_1h,6235,0.0
Battery_Utility_1h,6236,0.0
Battery_Utility_1h,6237,0.0
Battery_Utility_1h,6238,0.0
Battery_Utility_1h,6239,0.0
Battery_Utility_1h,6240,0.0
Battery_Utility_1h,6241,0.0
Battery_Utility_1h,6242,0.0
Battery_Utility_1h,6243,0.0
Battery_Utility_1h,6244,0.0
Battery_Utility_1h,6245,0.0
Battery_Utility_1h,6246,0.0
Battery_Utility_1h,6247,0.0
Battery_Utility_1h,6248,0.0
Battery_Utility_1h,6249,0.0
Battery_Utility_1h,6250,0.0
Battery_Utility_1h,6251,0.0
Battery_Utility_1h,6252,3.0
Battery_Utility_1h,6253,0.0
Battery_Utility_1h,6254,0.0
Battery_Utility_1h,6255,0.0
Battery_Utility_1h,6256,0.5294117647058826
Battery_Utility_1h,6257,3.0
Battery_Utility_1h,6258,0.0
Battery_Utility_1h,6259,0.0
Battery_Utility_1h,6260,0.0
Battery_Utility_1h,6261,0.0
Battery_Utility_1h,6262,0.0
Battery_Utility_1h,6263,0.0
Battery_Utility_1h,6264,0.0
Battery_Utility_1h,6265,0.0
Battery_Utility_1h,6266,0.7615000000000043
Battery_Utility_1h,6267,0.0
Battery_Utility_1h,6268,0.0
Battery_Utility_1h,6269,0.22399999999999953
Battery_Utility_1h,6270,0.0
Battery_Utility_1h,6271,3.0
Battery_Utility_1h,6272,0.0
Battery_Utility_1h,6273,0.0
Battery_Utility_1h,6274,0.0
Battery_Utility_1h,6275,0.0
Battery_Utility_1h,6276,0.5294117647058826
Battery_Utility_1h,6277,0.0
Battery_Utility_1h,6278,0.0
Battery_Utility_1h,6279,0.0
Battery_Utility_1h,6280,0.0
Battery_Utility_1h,6281,3.0
Battery_Utility_1h,6282,0.0
Battery_Utility_1h,6283,0.0
Battery_Utility_1h,6284,0.0
Battery_Utility_1h,6285,0.0
Battery_Utility_1h,6286,0.0
Battery_Utility_1h,6287,0.0
Battery_Utility_1h,6288,0.0
Battery_Utility_1h,6289,0.0
Battery_Utility_1h,6290,0.0
Battery_Utility_1h,6291,0.0
Battery_Utility_1h,6292,0.0
Battery_Utility_1h,6293,0.0
Battery_Utility_1h,6294,0.0
Battery_Utility_1h,6295,0.0
Battery_Utility_1h,6296,0.0
Battery_Utility_1h,6297,0.0
Battery_Utility_1h,6298,3.0
Battery_Utility_1h,6299,0.0
Battery_Utility_1h,6300,0.0
Battery_Utility_1h,6301,0.0
Battery_Utility_1h,6302,0.5294117647058826
Battery_Utility_1h,6303,3.0
Battery_Utility_1h,6304,0.0
Battery_Utility_1h,6305,0.0
Battery_Utility_1h,6306,0.0
Battery_Utility_1h,6307,0.0
Battery_Utility_1h,6308,0.0
Battery_Utility_1h,6309,0.0
Battery_Utility_1h,6310,0.0
Battery_Utility_1h,6311,0.0
Battery_Utility_1h,6312,0.0
Battery_Utility_1h,6313,0.0
Battery_Utility_1h,6314,3.0
Battery_Utility_1h,6315,0.5294117647058826
Battery_Utility_1h,6316,0.0
Battery_Utility_1h,6317,3.0
Battery_Utility_1h,6318,0.0
Battery_Utility_1h,6319,0.0
Battery_Utility_1h,6320,0.0
Battery_Utility_1h,6321,0.0
Battery_Utility_1h,6322,0.0
Battery_Utility_1h,6323,3.0
Battery_Utility_1h,6324,0.0
Battery_Utility_1h,6325,3.0
Battery_Utility_1h,6326,0.0
Battery_Utility_1h,6327,0.0
Battery_Utility_1h,6328,0.0
Battery_Utility_1h,6329,0.0
Battery_Utility_1h,6330,0.0
Battery_Utility_1h,6331,0.0
Battery_Utility_1h,6332,0.0
Battery_Utility_1h,6333,0.0
Battery_Utility_1h,6334,0.0
Battery_Utility_1h,6335,0.0
Battery_Utility_1h,6336,0.0
Battery_Utility_1h,6337,0.0
Battery_Utility_1h,6338,0.0
Battery_Utility_1h,6339,0.0
Battery_Utility_1h,6340,3.0
Battery_Utility_1h,6341,0.5294117647058822
Battery_Utility_1h,6342,0.0
Battery_Utility_1h,6343,3.0
Battery_Utility_1h,6344,0.0
Battery_Utility_1h,6345,0.5294117647058826
Battery_Utility_1h,6346,3.0
Battery_Utility_1h,6347,0.0
Battery_Utility_1h,6348,0.0
Battery_Utility_1h,6349,0.0
Battery_Utility_1h,6350,3.0
Battery_Utility_1h,6351,0.0
Battery_Utility_1h,6352,0.5294117647058826
Battery_Utility_1h,6353,3.0
Battery_Utility_1h,6354,0.0
Battery_Utility_1h,6355,0.0
Battery_Utility_1h,6356,2.579411764705877
Battery_Utility_1h,6357,0.0
Battery_Utility_1h,6358,0.0
Battery_Utility_1h,6359,0.0
Battery_Utility_1h,6360,0.0
Battery_Utility_1h,6361,0.0
Battery_Utility_1h,6362,0.0
Battery_Utility_1h,6363,0.0
Battery_Utility_1h,6364,0.0
Battery_Utility_1h,6365,0.0
Battery_Utility_1h,6366,0.0
Battery_Utility_1h,6367,0.0
Battery_Utility_1h,6368,0.0
Battery_Utility_1h,6369,0.0
Battery_Utility_1h,6370,0.0
Battery_Utility_1h,6371,0.0
Battery_Utility_1h,6372,0.0
Battery_Utility_1h,6373,0.0
Battery_Utility_1h,6374,0.0
Battery_Utility_1h,6375,3.0
Battery_Utility_1h,6376,0.5294117647058822
Battery_Utility_1h,6377,0.0
Battery_Utility_1h,6378,0.0
Battery_Utility_1h,6379,0.0
Battery_Utility_1h,6380,0.0
Battery_Utility_1h,6381,0.0
Battery_Utility_1h,6382,0.0
Battery_Utility_1h,6383,0.0
Battery_Utility_1h,6384,0.0
Battery_Utility_1h,6385,0.0
Battery_Utility_1h,6386,0.0
Battery_Utility_1h,6387,0.0
Battery_Utility_1h,6388,0.0
Battery_Utility_1h,6389,0.0
Battery_Utility_1h,6390,0.0
Battery_Utility_1h,6391,0.0
Battery_Utility_1h,6392,0.0
Battery_Utility_1h,6393,0.0
Battery_Utility_1h,6394,0.0
Battery_Utility_1h,6395,0.0
Battery_Utility_1h,6396,0.0
Battery_Utility_1h,6397,0.0
Battery_Utility_1h,6398,0.5294117647058826
Battery_Utility_1h,6399,3.0
Battery_Utility_1h,6400,0.0
Battery_Utility_1h,6401,0.0
Battery_Utility_1h,6402,0.0
Battery_Utility_1h,6403,0.0
Battery_Utility_1h,6404,0.0
Battery_Utility_1h,6405,0.0
Battery_Utility_1h,6406,0.0
Battery_Utility_1h,6407,0.0
Battery_Utility_1h,6408,0.0
Battery_Utility_1h,6409,0.0
Battery_Utility_1h,6410,0.0
Battery_Utility_1h,6411,0.0
Battery_Utility_1h,6412,0.0
Battery_Utility_1h,6413,0.0
Battery_Utility_1h,6414,0.0
Battery_Utility_1h,6415,0.0
Battery_Utility_1h,6416,0.0
Battery_Utility_1h,6417,0.0
Battery_Utility_1h,6418,3.0
Battery_Utility_1h,6419,0.0
Battery_Utility_1h,6420,0.0
Battery_Utility_1h,6421,0.0
Battery_Utility_1h,6422,0.5294117647058826
Battery_Utility_1h,6423,0.0
Battery_Utility_1h,6424,0.0
Battery_Utility_1h,6425,3.0
Battery_Utility_1h,6426,0.0
Battery_Utility_1h,6427,0.0
Battery_Utility_1h,6428,0.0
Battery_Utility_1h,6429,0.0
Battery_Utility_1h,6430,0.0
Battery_Utility_1h,6431,0.0
Battery_Utility_1h,6432,0.0
Battery_Utility_1h,6433,0.0
Battery_Utility_1h,6434,0.0
Battery_Utility_1h,6435,0.0
Battery_Utility_1h,6436,0.0
Battery_Utility_1h,6437,0.0
Battery_Utility_1h,6438,0.0
Battery_Utility_1h,6439,0.0
